# x_m, y_m, w_tr_right_m, w_tr_left_m
4.075863138335570568e+00,3.341463511307959378e-01,4.000000000000000000e+00,4.000000000000000000e+00
4.173454804786503658e+00,3.559607188540384604e-01,4.000000000000000000e+00,4.000000000000000000e+00
4.270891800899128121e+00,3.784558691843502021e-01,4.000000000000000000e+00,4.000000000000000000e+00
4.368169377712429302e+00,4.016307057353884491e-01,4.000000000000000000e+00,4.000000000000000000e+00
4.465282794035294600e+00,4.254840989937284101e-01,4.000000000000000000e+00,4.000000000000000000e+00
4.562227316677593514e+00,4.500148863739108496e-01,4.000000000000000000e+00,4.000000000000000000e+00
4.658998220680871327e+00,4.752218722751102575e-01,4.000000000000000000e+00,4.000000000000000000e+00
4.755590789548635122e+00,5.011038281394087912e-01,4.000000000000000000e+00,4.000000000000000000e+00
4.852000315476226788e+00,5.276594925116632195e-01,4.000000000000000000e+00,4.000000000000000000e+00
4.948222099580283029e+00,5.548875711010051726e-01,4.000000000000000000e+00,4.000000000000000000e+00
5.044251452127748614e+00,5.827867368439055840e-01,4.000000000000000000e+00,4.000000000000000000e+00
5.140083692764444656e+00,6.113556299688613915e-01,4.000000000000000000e+00,4.000000000000000000e+00
5.235714150743195461e+00,6.405928580626720770e-01,4.000000000000000000e+00,4.000000000000000000e+00
5.331138165151459773e+00,6.704969961382996058e-01,4.000000000000000000e+00,4.000000000000000000e+00
5.426351085138510832e+00,7.010665867043257560e-01,4.000000000000000000e+00,4.000000000000000000e+00
5.521348270142104830e+00,7.323001398359781922e-01,4.000000000000000000e+00,4.000000000000000000e+00
5.616125090114661766e+00,7.641961332477618107e-01,4.000000000000000000e+00,4.000000000000000000e+00
5.710676925748924937e+00,7.967530123676416220e-01,4.000000000000000000e+00,4.000000000000000000e+00
5.804999168703100842e+00,8.299691904128125852e-01,4.000000000000000000e+00,4.000000000000000000e+00
5.899087221825463523e+00,8.638430484670469589e-01,4.000000000000000000e+00,4.000000000000000000e+00
5.992936499378419768e+00,8.983729355595823085e-01,4.000000000000000000e+00,4.000000000000000000e+00
6.086542427262005006e+00,9.335571687456026835e-01,4.000000000000000000e+00,4.000000000000000000e+00
6.179900443236820529e+00,9.693940331882568984e-01,4.000000000000000000e+00,4.000000000000000000e+00
6.273005997146395174e+00,1.005881782242234346e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.365854551138956374e+00,1.043018637538900339e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.458441579888592798e+00,1.080802789072965675e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.550762570815810371e+00,1.119232395290715720e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.642813024307488767e+00,1.158305583179749965e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.734588453936160235e+00,1.198020448360278545e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.826084386678696880e+00,1.238375055177942441e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.917296363134306958e+00,1.279367436798146906e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.008219937741880123e+00,1.320995595301928560e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.098850678996666552e+00,1.363257501783332604e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.189184169666257951e+00,1.406151096448291948e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.279216007005879341e+00,1.449674288715024906e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.368941802972972077e+00,1.493824957315927682e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.458357184441061882e+00,1.538600950400961009e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.547457793412903904e+00,1.584000085642527589e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.636239287232880812e+00,1.630020150341835672e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.724697338798658386e+00,1.676658901536749458e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.812827636772093243e+00,1.723914066111095655e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.900625885789346547e+00,1.771783340905471960e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.988087806670245428e+00,1.820264392829478162e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.075209136626845918e+00,1.869354858975443179e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.161985629471185888e+00,1.919052346733589154e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.248413055822252815e+00,1.969354433908634627e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.334487203312109571e+00,2.020258668837858984e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.420203876791196862e+00,2.071762570510590429e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.505558898532813217e+00,2.123863628689127481e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.590548108436715680e+00,2.176559304031086217e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.675167364231898048e+00,2.229847028213158389e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.759412541678457842e+00,2.283724204056297946e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.843279534768624828e+00,2.338188205652299345e+00,4.000000000000000000e+00,4.000000000000000000e+00
8.926764255926869396e+00,2.393236378491778726e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.009862636209136966e+00,2.448866039593557531e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.092570625501156911e+00,2.505074477635424568e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.174884192715840214e+00,2.561858953086277424e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.256799325989756966e+00,2.619216698339655647e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.338312032878659963e+00,2.677144917848619521e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.419418340552075719e+00,2.735640788262011736e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.500114295986941571e+00,2.794701458562049101e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.580395966160251575e+00,2.854324050203294494e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.660259438240775154e+00,2.914505657252942417e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.739700819779745444e+00,2.975243346532455480e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.818716238900572435e+00,3.036534157760523822e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.897301844487563116e+00,3.098375103697347477e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.975453806373616672e+00,3.160763170290214141e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.005316831552688406e+01,3.223695316820436751e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.013044158423645591e+01,3.287168476051512744e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.020726984629693135e+01,3.351179554378643122e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.028364935719199558e+01,3.415725431979509619e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.035957639427692278e+01,3.480802962966318415e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.043504725696001678e+01,3.546408975539135700e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.051005826688295741e+01,3.612540272140482678e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.058460576810010423e+01,3.679193629611164251e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.065868612725666154e+01,3.746365799347381120e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.073229573376576518e+01,3.814053507459046255e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.080543099998447154e+01,3.882253454929363023e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.087808836138860968e+01,3.950962317775604138e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.095026427674650193e+01,4.020176747211128720e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.102195522829157781e+01,4.089893369808590862e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.109315772189380134e+01,4.160108787664358765e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.116386828722999347e+01,4.230819578564128491e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.123408347795296258e+01,4.302022296149711877e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.130379987185946788e+01,4.373713470087007948e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.137301407105702999e+01,4.445889606235152947e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.144172270212951936e+01,4.518547186816805450e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.150992241630159540e+01,4.591682670589610105e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.157760988960190041e+01,4.665292493018791120e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.164478182302508280e+01,4.739373066450875527e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.171143494269257346e+01,4.813920780288569290e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.177756600001215936e+01,4.888932001166705454e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.184317177183631209e+01,4.964403073129360244e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.190824906061928345e+01,5.040330317808015437e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.197279469457294709e+01,5.116710034600858492e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.203680552782138591e+01,5.193538500853125406e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.210027844055422186e+01,5.270811972038552895e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.216321033917866856e+01,5.348526681941873306e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.222559815647031733e+01,5.426678842842379780e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.228743885172261407e+01,5.505264645698539461e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.234872941089508025e+01,5.584280260333632562e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.240946684676019629e+01,5.663721835622432366e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.246964819904900068e+01,5.743585499678911077e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.252927053459537277e+01,5.823867360044940433e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.258833094747899040e+01,5.904563503880019937e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.264682655916696064e+01,5.985669998151967874e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.270475451865411820e+01,6.067182889828618642e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.276211200260196676e+01,6.149098206070497064e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.281889621547631108e+01,6.231411954424438626e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.287510438968348225e+01,6.314120123018183151e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.293073378570524312e+01,6.397218680755903719e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.298578169223229750e+01,6.480703577514681513e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.304024542629644934e+01,6.564570744341899022e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.309412233340135145e+01,6.648816093653564074e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.314740978765189894e+01,6.733435519433527361e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.320010519188219966e+01,6.818424897433606802e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.325220597778215925e+01,6.903780085374595643e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.330370960602266805e+01,6.989496923148154295e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.335461356637934927e+01,7.075571233019569917e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.340491537785490728e+01,7.161998819831376650e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.345461258880006739e+01,7.248775471207813403e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.350370277703303579e+01,7.335896957760133397e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.355218354995758112e+01,7.423359033292755704e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.360005254467962565e+01,7.511157435010191286e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.364730742812243136e+01,7.599287883724818116e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.369394589714028143e+01,7.687746084065463670e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.373996567863076557e+01,7.776527724686725485e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.378536452964555359e+01,7.865628478479119501e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.383014023749970356e+01,7.955044002779963819e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.387429061987951329e+01,8.044769939585055596e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.391781352494890456e+01,8.134801915761057600e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.396070683145426372e+01,8.225135543258641491e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.400296844882785940e+01,8.315766419326367398e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.404459631728970770e+01,8.406690126725250067e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.408558840794799671e+01,8.497902233944067518e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.412594272289794084e+01,8.589398295415348272e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.416565729531917128e+01,8.681173851732014057e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.420473018957160072e+01,8.773224429864766805e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.424315950128974428e+01,8.865545543380065396e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.428094335747556087e+01,8.958132692658811180e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.431807991658972767e+01,9.050981365115639221e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.435456736864139415e+01,9.144087035418857923e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.439040393527639949e+01,9.237445165711029915e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.442558786986394814e+01,9.331051205830110717e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.446011745758173639e+01,9.424900593531226889e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.449399101549954771e+01,9.518988754709049260e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.452720689266124410e+01,9.613311103620711506e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.455976347016526873e+01,9.707863043109334455e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.459165916124350737e+01,9.802639964828053110e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.462289241133866113e+01,9.897637249464660059e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.465346169818001343e+01,9.992850266966712525e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.468336553185758753e+01,1.008827437676721850e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.471260245489480134e+01,1.018390492801079716e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.474117104231949149e+01,1.027973725978036867e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.476906990173334933e+01,1.037576670132430401e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.479629767337980617e+01,1.047198857228410240e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.482285303021029321e+01,1.056839818292246669e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.484873467794892399e+01,1.066499083435189910e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.487394135515558702e+01,1.076176181876372695e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.489847183328739355e+01,1.085870641965753336e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.492232491675860295e+01,1.095581991207105155e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.494549944299884991e+01,1.105309756281044464e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.496799428250983333e+01,1.115053463068099227e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.498980833892036202e+01,1.124812636671818922e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.501094054903977337e+01,1.134586801441917281e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.503138988290978695e+01,1.144375480997458894e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.505115534385467058e+01,1.154178198250074061e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.507023596852982017e+01,1.163994475427212549e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.508863082696874081e+01,1.173823834095430740e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.510633902262833672e+01,1.183665795183707914e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.512335969243263278e+01,1.193519879006797879e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.513969200681482263e+01,1.203385605288606364e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.515533516975771278e+01,1.213262493185599489e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.517028841883251289e+01,1.223150061310241199e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.518455102523600253e+01,1.233047827754451653e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.519812229382603874e+01,1.242955310113099898e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.521100156315545071e+01,1.252872025507511466e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.522318820550427709e+01,1.262797490609005102e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.523468162691034422e+01,1.272731221662450274e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.524548126719823848e+01,1.282672734509842449e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.525558660000658406e+01,1.292621544613904128e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.526499713281371839e+01,1.302577167081696352e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.527371240696168719e+01,1.312539116688254737e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.528173199767859813e+01,1.322506907900237394e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.528905551409932428e+01,1.332480054899590449e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.529568259928455909e+01,1.342458071607224745e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.530161293023820690e+01,1.352440471706707470e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.530684621792313393e+01,1.362426768667964616e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.531138220727523880e+01,1.372416475770994637e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.531522067721590830e+01,1.382409106129588494e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.531836144066276795e+01,1.392404172715062671e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.532080434453881779e+01,1.402401188379993613e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.532254926977989129e+01,1.412399665881962640e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.532359613134043741e+01,1.422399117907303179e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.532394487819770212e+01,1.432399057094850470e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.532359549335418336e+01,1.442398996059697502e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.532254799383848010e+01,1.452398447416947214e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.532080243070443970e+01,1.462396923805467530e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.531835888902869591e+01,1.472393937911646589e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.531521748790650861e+01,1.482389002493140850e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.531137838044595512e+01,1.492381630402625703e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.530684175376047840e+01,1.502371334611536113e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.530160782895976013e+01,1.512357628233803908e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.529567686113895064e+01,1.522340024549590787e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.528904913936622378e+01,1.532318037029006774e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.528172498666870105e+01,1.542291179355825825e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.527370476001670418e+01,1.552258965451185979e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.526498885030635222e+01,1.562220909497282584e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.525557768234051181e+01,1.572176525961045179e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.524547171480809915e+01,1.582125329617801235e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.523467144026170850e+01,1.592066835574927275e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.522317738509362961e+01,1.602000559295480642e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.521099010951016517e+01,1.611926016621814384e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.519811020750435127e+01,1.621842723799177577e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.518453830682698680e+01,1.631750197499288291e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.517027506895604816e+01,1.641647954843895363e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.515532118906445547e+01,1.651535513428310153e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.513967739598617612e+01,1.661412391344918404e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.512334445218071011e+01,1.671278107206670782e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.510632315369593037e+01,1.681132180170540380e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.508861433012928366e+01,1.690974129960963523e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.507021884458734640e+01,1.700803476893242916e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.505113759364377835e+01,1.710619741896930890e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.503137150729560645e+01,1.720422446539177130e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.501092154891790642e+01,1.730211113048046201e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.498978871521685008e+01,1.739985264335804516e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.496797403618111311e+01,1.749744424022172495e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.494547857503170363e+01,1.759488116457542972e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.492230342817010857e+01,1.769215866746165133e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.489844972512487864e+01,1.778927200769286898e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.487391862849657542e+01,1.788621645208267807e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.484871133390109144e+01,1.798298727567642530e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.482282906991139448e+01,1.807957976198152750e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.479627309799763601e+01,1.817598920319737132e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.476904471246568740e+01,1.827221090044471197e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.474114524039402951e+01,1.836824016399472370e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.471257604156909515e+01,1.846407231349757438e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.468333850841898780e+01,1.855970267821052033e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.465343406594560882e+01,1.865512659722557487e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.462286417165521790e+01,1.875033941969665463e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.459163031548738765e+01,1.884533650506627467e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.455973401974238257e+01,1.894011322329170355e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.452717683900697487e+01,1.903466495507064238e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.449396036007867039e+01,1.912898709206636738e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.446008620188835891e+01,1.922307503713231469e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.442555601542143151e+01,1.931692420453616066e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.439037148363729202e+01,1.941053002018329821e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.435453432138735330e+01,1.950388792183980513e+01,4.000000000000000000e+00,4.000000000000000000e+00
1.431804627533143304e+01,1.959699335935479070e+01,4.000000000000000000e+00,4.000000000000000000e+00
